"year","month","brand","model","value"
2024,6,"MERCEDES","A-KLASSE",1399
2024,6,"MERCEDES","AMG GT",111
2024,6,"MERCEDES","B-KLASSE",549
2024,6,"MERCEDES","C-KLASSE",2269
2024,6,"MERCEDES","CITAN",399
2024,6,"MERCEDES","CLA-KLASSE",1490
2024,6,"MERCEDES","CLE",873
2024,6,"MERCEDES","CLS",27
2024,6,"MERCEDES","E-KLASSE",2753
2024,6,"MERCEDES","E-KLASSE COUPE",8
2024,6,"MERCEDES","G-KLASSE",347
2024,6,"MERCEDES","GL-KLASSE, GLS",305
2024,6,"MERCEDES","GLA",1283
2024,6,"MERCEDES","GLB",1109
2024,6,"MERCEDES","GLK, GLC",2260
2024,6,"MERCEDES","ML-KLASSE, GLE",1120
2024,6,"MERCEDES","S-KLASSE",519
2024,6,"MERCEDES","SL",99
2024,6,"MERCEDES","SPRINTER",891
2024,6,"MERCEDES","V-KLASSE",2686
2024,6,"MERCEDES","VITO",847
2024,6,"MG ROEWE","3",103
2024,6,"MG ROEWE","4",4492
2024,6,"MG ROEWE","5",35
2024,6,"MG ROEWE","MARVEL",16
2024,6,"MG ROEWE","RX6",197
2024,6,"MG ROEWE","ZS",315
2024,6,"MINI","MINI",2335
2024,6,"MITSUBISHI","ASX",423
2024,6,"MITSUBISHI","COLT",1174
2024,6,"MITSUBISHI","ECLIPSE CROSS",212
2024,6,"MITSUBISHI","MIRAGE, SPACE STAR",1063
2024,6,"NIO","EL6",4
2024,6,"NIO","EL7",3
2024,6,"NIO","ES8",18
2024,6,"NIO","ET5",8
2024,6,"NIO","ET7",11
2024,6,"NISSAN","ARIYA",28
2024,6,"NISSAN","JUKE",647
2024,6,"NISSAN","LEAF",117
2024,6,"NISSAN","PRIMASTAR",196
2024,6,"NISSAN","QASHQAI",943
2024,6,"NISSAN","TOWNSTAR",149
2024,6,"NISSAN","X-TRAIL",451
2024,6,"OPEL","ASTRA",4814
2024,6,"OPEL","COMBO",224
2024,6,"OPEL","CORSA",4591
2024,6,"OPEL","CROSSLAND X",2946
2024,6,"OPEL","GRANDLAND X",2305
2024,6,"OPEL","MOKKA",1904
2024,6,"OPEL","MOVANO",39
2024,6,"OPEL","VIVARO",12
2024,6,"OPEL","ZAFIRA LIFE",271
2024,6,"PEUGEOT","208",1074
2024,6,"PEUGEOT","308",1139
2024,6,"PEUGEOT","408",331
2024,6,"PEUGEOT","508",259
2024,6,"PEUGEOT","2008",1427
2024,6,"PEUGEOT","3008",1421
2024,6,"PEUGEOT","5008",389
2024,6,"PEUGEOT","BOXER",249
2024,6,"PEUGEOT","EXPERT",30
2024,6,"PEUGEOT","RIFTER",36
2024,6,"POLESTAR","2",331
2024,6,"PORSCHE","911",632
2024,6,"PORSCHE","BOXSTER",113
2024,6,"PORSCHE","CAYENNE",819
2024,6,"PORSCHE","CAYMAN",90
2024,6,"PORSCHE","MACAN",205
2024,6,"PORSCHE","PANAMERA",311
2024,6,"PORSCHE","TAYCAN",243
2024,6,"RENAULT","ARKANA",364
2024,6,"RENAULT","AUSTRAL",1101
2024,6,"RENAULT","CAPTUR",977
2024,6,"RENAULT","CLIO",1641
2024,6,"RENAULT","ESPACE",298
2024,6,"RENAULT","KANGOO",1025
2024,6,"RENAULT","KOLEOS",70
2024,6,"RENAULT","MASTER",188
2024,6,"RENAULT","MEGANE",743
2024,6,"RENAULT","RAFALE",234
2024,6,"RENAULT","SCENIC",297
2024,6,"RENAULT","TRAFIC",473
2024,6,"RENAULT","TWINGO",724
2024,6,"RENAULT","ZOE",144
2024,6,"ROLLS ROYCE","CULLINAN",5
2024,6,"ROLLS ROYCE","SPECTRE",9
2024,6,"SEAT","ARONA",2153
2024,6,"SEAT","ATECA",2068
2024,6,"SEAT","BORN",1715
2024,6,"SEAT","FORMENTOR",4815
2024,6,"SEAT","IBIZA",2766
2024,6,"SEAT","LEON",4924
2024,6,"SEAT","TARRACO",658
2024,6,"SKODA","ENYAQ",2318
2024,6,"SKODA","FABIA",2884
2024,6,"SKODA","KAMIQ",2104
2024,6,"SKODA","KAROQ",3397
2024,6,"SKODA","KODIAQ",2436
2024,6,"SKODA","OCTAVIA",5991
2024,6,"SKODA","SCALA",938
2024,6,"SKODA","SUPERB",2347
2024,6,"SMART","1",1272
2024,6,"SMART","3",260
2024,6,"SMART","FORTWO",94
2024,6,"SSANGYONG","KORANDO",40
2024,6,"SSANGYONG","REXTON",30
2024,6,"SSANGYONG","TIVOLI",57
2024,6,"SSANGYONG","TORRES",57
2024,6,"SUBARU","BRZ",39
2024,6,"SUBARU","FORESTER",109
2024,6,"SUBARU","IMPREZA",8
2024,6,"SUBARU","OUTBACK",89
2024,6,"SUBARU","SOLTERRA",4
2024,6,"SUBARU","XV",83
2024,6,"SUZUKI","ACROSS",25
2024,6,"SUZUKI","IGNIS",646
2024,6,"SUZUKI","JIMNY",2
2024,6,"SUZUKI","SWACE",95
2024,6,"SUZUKI","SWIFT",431
2024,6,"SUZUKI","SX4",471
2024,6,"SUZUKI","VITARA",546
2024,6,"TESLA","MODEL 3",1202
2024,6,"TESLA","MODEL S",70
2024,6,"TESLA","MODEL X",30
2024,6,"TESLA","MODEL Y",3346
2024,6,"TOYOTA","AYGO",1552
2024,6,"TOYOTA","BZ4",80
2024,6,"TOYOTA","C-HR",1166
2024,6,"TOYOTA","CAMRY",21
2024,6,"TOYOTA","COROLLA",1308
2024,6,"TOYOTA","GR 86",32
2024,6,"TOYOTA","HIGHLANDER",13
2024,6,"TOYOTA","LANDCRUISER",97
2024,6,"TOYOTA","MIRAI",11
2024,6,"TOYOTA","PRIUS",4
2024,6,"TOYOTA","PROACE",539
2024,6,"TOYOTA","RAV 4",501
2024,6,"TOYOTA","SUPRA",20
2024,6,"TOYOTA","YARIS",3454
2024,6,"VINFAST","VF 8",2
2024,6,"VOLVO","60",1079
2024,6,"VOLVO","90",257
2024,6,"VOLVO","C40",100
2024,6,"VOLVO","EX30",1199
2024,6,"VOLVO","XC40",1054
2024,6,"VOLVO","XC60",1298
2024,6,"VOLVO","XC90",646
2024,6,"VW","ARTEON",602
2024,6,"VW","CADDY",1862
2024,6,"VW","CRAFTER",358
2024,6,"VW","GOLF",8423
2024,6,"VW","ID. BUZZ",226
2024,6,"VW","ID.3",6370
2024,6,"VW","ID.4, ID.5",1828
2024,6,"VW","ID.7",598
2024,6,"VW","PASSAT",5545
2024,6,"VW","POLO",5253
2024,6,"VW","T-CROSS",3735
2024,6,"VW","T-ROC",9464
2024,6,"VW","TAIGO",3877
2024,6,"VW","TIGUAN",5792
2024,6,"VW","TOUAREG",649
2024,6,"VW","TOURAN",1822
2024,6,"VW","TRANSPORTER",3749
2024,6,"VW","UP",549
2024,6,"XPENG","G9",14
2024,6,"XPENG","P7",5
2024,7,"AIWAYS","U5",3
2024,7,"ALFA ROMEO","GIULIA",116
2024,7,"ALFA ROMEO","STELVIO",203
2024,7,"ALFA ROMEO","TONALE",134
2024,7,"ALPINE","A110",21
2024,7,"ASTON MARTIN","DBX",19
2024,7,"ASTON MARTIN","V8",14
2024,7,"AUDI","A1",1246
2024,7,"AUDI","A3",2717
2024,7,"AUDI","A4",2502
2024,7,"AUDI","A5",934
2024,7,"AUDI","A6",2501
2024,7,"AUDI","A7",103
2024,7,"AUDI","A8",139
2024,7,"AUDI","E-TRON GT",215
2024,7,"AUDI","Q2",1822
2024,7,"AUDI","Q3",2585
2024,7,"AUDI","Q4",1245
2024,7,"AUDI","Q5",1805
2024,7,"AUDI","Q6",473
2024,7,"AUDI","Q7",357
2024,7,"AUDI","Q8",646
2024,7,"AUDI","R8",12
2024,7,"AUDI","TT",26
2024,7,"BENTLEY","BENTAYGA",12
2024,7,"BENTLEY","CONTINENTAL",28
2024,7,"BMW","1ER",1620
2024,7,"BMW","2ER",1574
2024,7,"BMW","3ER",3359
2024,7,"BMW","4ER",1906
2024,7,"BMW","5ER",3212
2024,7,"BMW","7ER",269
2024,7,"BMW","8ER",44
2024,7,"BMW","IX",286
2024,7,"BMW","X1",3434
2024,7,"BMW","X2",559
2024,7,"BMW","X3",2404
2024,7,"BMW","X4",307
2024,7,"BMW","X5",1068
2024,7,"BMW","X6",367
2024,7,"BMW","X7",288
2024,7,"BMW","XM",93
2024,7,"BMW","Z4",300
2024,7,"BYD","ATTO 3",46
2024,7,"BYD","DOLPHIN",47
2024,7,"BYD","SEAL",85
2024,7,"BYD","SEAL U",35
2024,7,"BYD","TANG",2
2024,7,"CADILLAC","ESCALADE",10
2024,7,"CADILLAC","XT4",27
2024,7,"CITROEN","BERLINGO",307
2024,7,"CITROEN","C3",1108
2024,7,"CITROEN","C4",1035
2024,7,"CITROEN","C5",581
2024,7,"CITROEN","JUMPER",852
2024,7,"CITROEN","JUMPY",322
2024,7,"DACIA","DUSTER",2187
2024,7,"DACIA","JOGGER",1407
2024,7,"DACIA","LOGAN",41
2024,7,"DACIA","SANDERO",2416
2024,7,"DACIA","SPRING",12
2024,7,"DS","DS3",49
2024,7,"DS","DS4",39
2024,7,"DS","DS7 CROSSBACK",212
2024,7,"FERRARI","296",64
2024,7,"FERRARI","PORTOFINO",4
2024,7,"FERRARI","PUROSANGUE",49
2024,7,"FERRARI","ROMA",23
2024,7,"FERRARI","SF90",37
2024,7,"FIAT","500",2521
2024,7,"FIAT","600",203
2024,7,"FIAT","DOBLO",1
2024,7,"FIAT","DUCATO",2919
2024,7,"FIAT","PANDA",54
2024,7,"FIAT","TIPO",142
2024,7,"FIAT","ULYSSE",1
2024,7,"FISKER","OCEAN",1
2024,7,"FORD","EXPLORER",151
2024,7,"FORD","FIESTA",33
2024,7,"FORD","FOCUS",2737
2024,7,"FORD","GALAXY",
2024,7,"FORD","KUGA",1896
2024,7,"FORD","MUSTANG",144
2024,7,"FORD","MUSTANG MACH-E",279
2024,7,"FORD","PUMA",997
2024,7,"FORD","S-MAX",3
2024,7,"FORD","TRANSIT CONNECT",446
2024,7,"FORD","TRANSIT COURIER",395
2024,7,"FORD","TRANSIT CUSTOM",837
2024,7,"FORD","TRANSIT, TOURNEO",950
2024,7,"GWM","COFFEE 01",77
2024,7,"GWM","COFFEE 02",16
2024,7,"GWM","FUNKY CAT",166
2024,7,"GWM","ORA 07",11
2024,7,"HONDA","CIVIC",115
2024,7,"HONDA","CR-V",153
2024,7,"HONDA","E:NY1",46
2024,7,"HONDA","HR-V",171
2024,7,"HONDA","JAZZ",93
2024,7,"HONDA","ZR-V",157
2024,7,"HYUNDAI","BAYON",398
2024,7,"HYUNDAI","G70",24
2024,7,"HYUNDAI","G80",7
2024,7,"HYUNDAI","GV60",12
2024,7,"HYUNDAI","GV70",57
2024,7,"HYUNDAI","GV80",9
2024,7,"HYUNDAI","I 10",1801
2024,7,"HYUNDAI","I 20",929
2024,7,"HYUNDAI","I 30",1041
2024,7,"HYUNDAI","IONIQ5",1236
2024,7,"HYUNDAI","IONIQ6",187
2024,7,"HYUNDAI","KONA",1204
2024,7,"HYUNDAI","SANTA FE",316
2024,7,"HYUNDAI","STARIA",166
2024,7,"HYUNDAI","TUCSON",1662
2024,7,"INEOS","GRENADIER",43
2024,7,"IVECO","DAILY",97
2024,7,"JAGUAR","E-PACE",39
2024,7,"JAGUAR","F-PACE",45
2024,7,"JAGUAR","F-TYPE",24
2024,7,"JAGUAR","I-PACE",13
2024,7,"JAGUAR","XE",5
2024,7,"JAGUAR","XF",11
2024,7,"JEEP","AVENGER",335
2024,7,"JEEP","COMPASS",353
2024,7,"JEEP","GRAND CHEROKEE",7
2024,7,"JEEP","RENEGADE",64
2024,7,"JEEP","WRANGLER",73
2024,7,"KIA","CEED",1889
2024,7,"KIA","EV6",454
2024,7,"KIA","EV9",163
2024,7,"KIA","NIRO",766
2024,7,"KIA","PICANTO",873
2024,7,"KIA","RIO",1
2024,7,"KIA","SORENTO",360
2024,7,"KIA","SOUL",30
2024,7,"KIA","SPORTAGE",1517
2024,7,"KIA","STINGER",
2024,7,"KIA","STONIC",390
2024,7,"LADA","NIVA",5
2024,7,"LAMBORGHINI","URUS",74
2024,7,"LAND ROVER","DEFENDER",225
2024,7,"LAND ROVER","DISCOVERY",40
2024,7,"LAND ROVER","DISCOVERY SPORT",87
2024,7,"LAND ROVER","RANGE ROVER",177
2024,7,"LAND ROVER","RANGE ROVER EVOQUE",172
2024,7,"LAND ROVER","RANGE ROVER SPORT",209
2024,7,"LAND ROVER","RANGE ROVER VELAR",168
2024,7,"LEXUS","ES",37
2024,7,"LEXUS","LBX",147
2024,7,"LEXUS","LC",10
2024,7,"LEXUS","LM",20
2024,7,"LEXUS","NX",96
2024,7,"LEXUS","RX",72
2024,7,"LEXUS","RZ",12
2024,7,"LEXUS","UX",34
2024,7,"LOTUS","ELETRE",11
2024,7,"LOTUS","EMEYA",9
2024,7,"LOTUS","EMIRA",20
2024,7,"LUCID","AIR",8
2024,7,"LYNK & CO","01",6
2024,7,"MAN","TGE",145
2024,7,"MASERATI","GRANTURISMO",7
2024,7,"MASERATI","GRECALE",18
2024,7,"MASERATI","LEVANTE",11
2024,7,"MAZDA","2",627
2024,7,"MAZDA","3",280
2024,7,"MAZDA","6",223
2024,7,"MAZDA","CX-5",616
2024,7,"MAZDA","CX-30",760
2024,7,"MAZDA","CX-60",257
2024,7,"MAZDA","MX-5",214
2024,7,"MAZDA","MX-30",109
2024,7,"MERCEDES","A-KLASSE",1464
2024,7,"MERCEDES","AMG GT",123
2024,7,"MERCEDES","B-KLASSE",692
2024,7,"MERCEDES","C-KLASSE",2448
2024,7,"MERCEDES","CITAN",124
2024,7,"MERCEDES","CLA-KLASSE",1615
2024,7,"MERCEDES","CLE",1003
2024,7,"MERCEDES","CLS",9
2024,7,"MERCEDES","E-KLASSE",3090
2024,7,"MERCEDES","E-KLASSE COUPE",5
2024,7,"MERCEDES","G-KLASSE",454
2024,7,"MERCEDES","GL-KLASSE, GLS",250
2024,7,"MERCEDES","GLA",1652
2024,7,"MERCEDES","GLB",1251
2024,7,"MERCEDES","GLK, GLC",3124
2024,7,"MERCEDES","ML-KLASSE, GLE",888
2024,7,"MERCEDES","S-KLASSE",565
2024,7,"MERCEDES","SL",80
2024,7,"MERCEDES","SPRINTER",828
2024,7,"MERCEDES","V-KLASSE",2519
2024,7,"MERCEDES","VITO",809
2024,7,"MG ROEWE","3",102
2024,7,"MG ROEWE","4",1423
2024,7,"MG ROEWE","5",33
2024,7,"MG ROEWE","MARVEL",9
2024,7,"MG ROEWE","RX6",114
2024,7,"MG ROEWE","ZS",150
2024,7,"MINI","MINI",2544
2024,7,"MITSUBISHI","ASX",122
2024,7,"MITSUBISHI","COLT",329
2024,7,"MITSUBISHI","ECLIPSE CROSS",243
2024,7,"MITSUBISHI","MIRAGE, SPACE STAR",948
2024,7,"NIO","EL6",7
2024,7,"NIO","EL7",
2024,7,"NIO","ES8",4
2024,7,"NIO","ET5",6
2024,7,"NIO","ET7",15
2024,7,"NISSAN","ARIYA",38
2024,7,"NISSAN","JUKE",488
2024,7,"NISSAN","LEAF",24
2024,7,"NISSAN","PRIMASTAR",74
2024,7,"NISSAN","QASHQAI",1022
2024,7,"NISSAN","TOWNSTAR",117
2024,7,"NISSAN","X-TRAIL",456
2024,7,"OPEL","ASTRA",3565
2024,7,"OPEL","COMBO",87
2024,7,"OPEL","CORSA",4006
2024,7,"OPEL","CROSSLAND X",1039
2024,7,"OPEL","GRANDLAND X",1236
2024,7,"OPEL","MOKKA",2014
2024,7,"OPEL","MOVANO",49
2024,7,"OPEL","VIVARO",16
2024,7,"OPEL","ZAFIRA LIFE",369
2024,7,"PEUGEOT","208",1234
2024,7,"PEUGEOT","308",1192
2024,7,"PEUGEOT","408",254
2024,7,"PEUGEOT","508",126
2024,7,"PEUGEOT","2008",1442
2024,7,"PEUGEOT","3008",641
2024,7,"PEUGEOT","5008",172
2024,7,"PEUGEOT","BOXER",241
2024,7,"PEUGEOT","EXPERT",14
2024,7,"PEUGEOT","RIFTER",7
2024,7,"POLESTAR","2",264
2024,7,"POLESTAR","3",70
2024,7,"POLESTAR","4",88
2024,7,"PORSCHE","911",434
2024,7,"PORSCHE","BOXSTER",69
2024,7,"PORSCHE","CAYENNE",706
2024,7,"PORSCHE","CAYMAN",63
2024,7,"PORSCHE","MACAN",103
2024,7,"PORSCHE","PANAMERA",254
2024,7,"PORSCHE","TAYCAN",323
2024,7,"RENAULT","ARKANA",186
2024,7,"RENAULT","AUSTRAL",669
2024,7,"RENAULT","CAPTUR",619
2024,7,"RENAULT","CLIO",803
2024,7,"RENAULT","ESPACE",142
2024,7,"RENAULT","KANGOO",298
2024,7,"RENAULT","KOLEOS",21
2024,7,"RENAULT","MASTER",133
2024,7,"RENAULT","MEGANE",54
2024,7,"RENAULT","RAFALE",103
2024,7,"RENAULT","SCENIC",121
2024,7,"RENAULT","SYMBIOZ",67
2024,7,"RENAULT","TRAFIC",171
2024,7,"RENAULT","TWINGO",43
2024,7,"RENAULT","ZOE",7
2024,7,"ROLLS ROYCE","CULLINAN",6
2024,7,"ROLLS ROYCE","SPECTRE",4
2024,7,"SEAT","ARONA",1945
2024,7,"SEAT","ATECA",1791
2024,7,"SEAT","BORN",1683
2024,7,"SEAT","FORMENTOR",2103
2024,7,"SEAT","IBIZA",2237
2024,7,"SEAT","LEON",2592
2024,7,"SEAT","TARRACO",125
2024,7,"SKODA","ENYAQ",1718
2024,7,"SKODA","FABIA",2500
2024,7,"SKODA","KAMIQ",2027
2024,7,"SKODA","KAROQ",3438
2024,7,"SKODA","KODIAQ",2379
2024,7,"SKODA","OCTAVIA",4634
2024,7,"SKODA","SCALA",678
2024,7,"SKODA","SUPERB",1524
2024,7,"SMART","1",279
2024,7,"SMART","3",185
2024,7,"SMART","FORTWO",7
2024,7,"SSANGYONG","KORANDO",26
2024,7,"SSANGYONG","REXTON",23
2024,7,"SSANGYONG","TIVOLI",49
2024,7,"SSANGYONG","TORRES",41
2024,7,"SUBARU","BRZ",46
2024,7,"SUBARU","FORESTER",138
2024,7,"SUBARU","IMPREZA",12
2024,7,"SUBARU","OUTBACK",97
2024,7,"SUBARU","SOLTERRA",3
2024,7,"SUBARU","XV",84
2024,7,"SUZUKI","ACROSS",15
2024,7,"SUZUKI","IGNIS",570
2024,7,"SUZUKI","JIMNY",4
2024,7,"SUZUKI","SWACE",53
2024,7,"SUZUKI","SWIFT",817
2024,7,"SUZUKI","SX4",206
2024,7,"SUZUKI","VITARA",534
2024,7,"TESLA","MODEL 3",450
2024,7,"TESLA","MODEL S",43
2024,7,"TESLA","MODEL X",51
2024,7,"TESLA","MODEL Y",1926
2024,7,"TOYOTA","AYGO",1247
2024,7,"TOYOTA","BZ4",98
2024,7,"TOYOTA","C-HR",931
2024,7,"TOYOTA","CAMRY",4
2024,7,"TOYOTA","COROLLA",1865
2024,7,"TOYOTA","GR 86",22
2024,7,"TOYOTA","HIGHLANDER",3
2024,7,"TOYOTA","LANDCRUISER",32
2024,7,"TOYOTA","MIRAI",11
2024,7,"TOYOTA","PRIUS",3
2024,7,"TOYOTA","PROACE",654
2024,7,"TOYOTA","RAV 4",445
2024,7,"TOYOTA","SUPRA",14
2024,7,"TOYOTA","YARIS",3149
2024,7,"VINFAST","VF 8",4
2024,7,"VOLVO","60",863
2024,7,"VOLVO","90",266
2024,7,"VOLVO","C40",58
2024,7,"VOLVO","EX30",1191
2024,7,"VOLVO","XC40",1051
2024,7,"VOLVO","XC60",1443
2024,7,"VOLVO","XC90",706
2024,7,"VW","ARTEON",373
2024,7,"VW","CADDY",1575
2024,7,"VW","CRAFTER",341
2024,7,"VW","GOLF",5026
2024,7,"VW","ID. BUZZ",177
2024,7,"VW","ID.3",935
2024,7,"VW","ID.4, ID.5",1287
2024,7,"VW","ID.7",1161
2024,7,"VW","PASSAT",3714
2024,7,"VW","POLO",2847
2024,7,"VW","T-CROSS",3136
2024,7,"VW","T-ROC",7856
2024,7,"VW","TAIGO",2255
2024,7,"VW","TIGUAN",4394
2024,7,"VW","TOUAREG",620
2024,7,"VW","TOURAN",2209
2024,7,"VW","TRANSPORTER",3351
2024,7,"VW","UP",83
2024,7,"XPENG","G9",15
2024,7,"XPENG","P7",1
2024,8,"AIWAYS","U5",
2024,8,"ALFA ROMEO","GIULIA",61
2024,8,"ALFA ROMEO","JUNIOR",61
2024,8,"ALFA ROMEO","STELVIO",151
2024,8,"ALFA ROMEO","TONALE",92
2024,8,"ALPINE","A110",15
2024,8,"ASTON MARTIN","DBX",12
2024,8,"ASTON MARTIN","V8",
2024,8,"AUDI","A1",1263
2024,8,"AUDI","A3",1412
2024,8,"AUDI","A4",1694
2024,8,"AUDI","A5",822
2024,8,"AUDI","A6",2434
2024,8,"AUDI","A7",112
2024,8,"AUDI","A8",80
2024,8,"AUDI","E-TRON GT",36
2024,8,"AUDI","Q2",894
2024,8,"AUDI","Q3",1521
2024,8,"AUDI","Q4",893
2024,8,"AUDI","Q5",1440
2024,8,"AUDI","Q6",183
2024,8,"AUDI","Q7",200
2024,8,"AUDI","Q8",468
2024,8,"AUDI","R8",6
2024,8,"AUDI","TT",22
2024,8,"BENTLEY","BENTAYGA",8
2024,8,"BENTLEY","CONTINENTAL",1
2024,8,"BMW","1ER",671
2024,8,"BMW","2ER",1720
2024,8,"BMW","3ER",2383
2024,8,"BMW","4ER",1648
2024,8,"BMW","5ER",2187
2024,8,"BMW","7ER",165
2024,8,"BMW","8ER",61
2024,8,"BMW","IX",255
2024,8,"BMW","X1",2661
2024,8,"BMW","X2",382
2024,8,"BMW","X3",1984
2024,8,"BMW","X4",288
2024,8,"BMW","X5",908
2024,8,"BMW","X6",225
2024,8,"BMW","X7",187
2024,8,"BMW","XM",89
2024,8,"BMW","Z4",204
2024,8,"BYD","ATTO 3",45
2024,8,"BYD","DOLPHIN",44
2024,8,"BYD","SEAL",80
2024,8,"BYD","SEAL U",45
2024,8,"BYD","TANG",
2024,8,"CADILLAC","ESCALADE",5
2024,8,"CADILLAC","XT4",1
2024,8,"CITROEN","BERLINGO",163
2024,8,"CITROEN","C3",467
2024,8,"CITROEN","C4",934
2024,8,"CITROEN","C5",579
2024,8,"CITROEN","JUMPER",758
2024,8,"CITROEN","JUMPY",80
2024,8,"DACIA","DUSTER",1352
2024,8,"DACIA","JOGGER",1052
2024,8,"DACIA","LOGAN",39
2024,8,"DACIA","SANDERO",2058
2024,8,"DACIA","SPRING",1
2024,8,"DS","DS3",1
2024,8,"DS","DS4",14
2024,8,"DS","DS7 CROSSBACK",176
2024,8,"FERRARI","296",33
2024,8,"FERRARI","PORTOFINO",
2024,8,"FERRARI","PUROSANGUE",36
2024,8,"FERRARI","ROMA",23
2024,8,"FERRARI","SF90",28
2024,8,"FIAT","500",1565
2024,8,"FIAT","600",257
2024,8,"FIAT","DOBLO",
2024,8,"FIAT","DUCATO",2139
2024,8,"FIAT","PANDA",70
2024,8,"FIAT","TIPO",25
2024,8,"FIAT","ULYSSE",1
2024,8,"FISKER","OCEAN",2
2024,8,"FORD","EXPLORER",556
2024,8,"FORD","FIESTA",2
2024,8,"FORD","FOCUS",1958
2024,8,"FORD","GALAXY",
2024,8,"FORD","KUGA",1790
2024,8,"FORD","MUSTANG",139
2024,8,"FORD","MUSTANG MACH-E",187
2024,8,"FORD","PUMA",1420
2024,8,"FORD","S-MAX",
2024,8,"FORD","TRANSIT CONNECT",456
2024,8,"FORD","TRANSIT COURIER",356
2024,8,"FORD","TRANSIT CUSTOM",782
2024,8,"FORD","TRANSIT, TOURNEO",706
2024,8,"GWM","COFFEE 01",61
2024,8,"GWM","COFFEE 02",13
2024,8,"GWM","FUNKY CAT",157
2024,8,"GWM","ORA 07",18
2024,8,"HONDA","CIVIC",99
2024,8,"HONDA","CR-V",175
2024,8,"HONDA","E:NY1",9
2024,8,"HONDA","HR-V",139
2024,8,"HONDA","JAZZ",79
2024,8,"HONDA","ZR-V",94
2024,8,"HYUNDAI","BAYON",365
2024,8,"HYUNDAI","G70",3
2024,8,"HYUNDAI","G80",5
2024,8,"HYUNDAI","G90",5
2024,8,"HYUNDAI","GV60",9
2024,8,"HYUNDAI","GV70",38
2024,8,"HYUNDAI","GV80",9
2024,8,"HYUNDAI","I 10",1413
2024,8,"HYUNDAI","I 20",1038
2024,8,"HYUNDAI","I 30",1010
2024,8,"HYUNDAI","IONIQ5",778
2024,8,"HYUNDAI","IONIQ6",150
2024,8,"HYUNDAI","KONA",1133
2024,8,"HYUNDAI","SANTA FE",239
2024,8,"HYUNDAI","STARIA",136
2024,8,"HYUNDAI","TUCSON",1615
2024,8,"INEOS","GRENADIER",42
2024,8,"IVECO","DAILY",67
2024,8,"JAGUAR","E-PACE",24
2024,8,"JAGUAR","F-PACE",60
2024,8,"JAGUAR","F-TYPE",8
2024,8,"JAGUAR","I-PACE",2
2024,8,"JAGUAR","XE",3
2024,8,"JAGUAR","XF",2
2024,8,"JEEP","AVENGER",257
2024,8,"JEEP","COMPASS",328
2024,8,"JEEP","GRAND CHEROKEE",5
2024,8,"JEEP","RENEGADE",49
2024,8,"JEEP","WRANGLER",69
2024,8,"KIA","CEED",1487
2024,8,"KIA","EV6",498
2024,8,"KIA","EV9",109
2024,8,"KIA","NIRO",580
2024,8,"KIA","PICANTO",893
2024,8,"KIA","RIO",
2024,8,"KIA","SORENTO",237
2024,8,"KIA","SOUL",51
2024,8,"KIA","SPORTAGE",1168
2024,8,"KIA","STINGER",
2024,8,"KIA","STONIC",422
2024,8,"LADA","NIVA",6
2024,8,"LAMBORGHINI","URUS",35
2024,8,"LAND ROVER","DEFENDER",136
2024,8,"LAND ROVER","DISCOVERY",11
2024,8,"LAND ROVER","DISCOVERY SPORT",52
2024,8,"LAND ROVER","RANGE ROVER",145
2024,8,"LAND ROVER","RANGE ROVER EVOQUE",151
2024,8,"LAND ROVER","RANGE ROVER SPORT",120
2024,8,"LAND ROVER","RANGE ROVER VELAR",156
2024,8,"LEXUS","ES",25
2024,8,"LEXUS","LBX",168
2024,8,"LEXUS","LC",9
2024,8,"LEXUS","LM",9
2024,8,"LEXUS","NX",130
2024,8,"LEXUS","RX",118
2024,8,"LEXUS","RZ",11
2024,8,"LEXUS","UX",38
2024,8,"LOTUS","ELETRE",14
2024,8,"LOTUS","EMEYA",3
2024,8,"LOTUS","EMIRA",20
2024,8,"LUCID","AIR",13
2024,8,"LYNK & CO","01",2
2024,8,"MAN","TGE",101
2024,8,"MASERATI","GRANTURISMO",6
2024,8,"MASERATI","GRECALE",14
2024,8,"MASERATI","LEVANTE",5
2024,8,"MAZDA","2",696
2024,8,"MAZDA","3",208
2024,8,"MAZDA","6",87
2024,8,"MAZDA","CX-5",806
2024,8,"MAZDA","CX-30",510
2024,8,"MAZDA","CX-60",143
2024,8,"MAZDA","MX-5",143
2024,8,"MAZDA","MX-30",90
2024,8,"MERCEDES","A-KLASSE",1344
2024,8,"MERCEDES","AMG GT",80
2024,8,"MERCEDES","B-KLASSE",811
2024,8,"MERCEDES","C-KLASSE",2398
2024,8,"MERCEDES","CITAN",123
2024,8,"MERCEDES","CLA-KLASSE",1344
2024,8,"MERCEDES","CLE",782
2024,8,"MERCEDES","CLS",2
2024,8,"MERCEDES","E-KLASSE",2235
2024,8,"MERCEDES","E-KLASSE COUPE",1
2024,8,"MERCEDES","G-KLASSE",392
2024,8,"MERCEDES","GL-KLASSE, GLS",213
2024,8,"MERCEDES","GLA",1861
2024,8,"MERCEDES","GLB",1084
2024,8,"MERCEDES","GLK, GLC",2724
2024,8,"MERCEDES","ML-KLASSE, GLE",831
2024,8,"MERCEDES","S-KLASSE",404
2024,8,"MERCEDES","SL",57
2024,8,"MERCEDES","SPRINTER",617
2024,8,"MERCEDES","V-KLASSE",1298
2024,8,"MERCEDES","VITO",820
2024,8,"MG ROEWE","3",144
