"year","month","brand","registrations","market_share"
2023,12,"FERRARI",25,0.02
2023,12,"LAMBORGHINI",27,0.02
2023,12,"SSANGYONG",19,0.02
2023,12,"LOTUS",11,0.01
2023,12,"ASTON MARTIN",1,0
2023,12,"GREAT WALL",0,0
2023,12,"ALTRE",189,0.17
2023,12,"TOTALE MERCATO",111136,100
2024,1,"FIAT",15893,11.2
2024,1,"DACIA",10319,7.27
2024,1,"TOYOTA",10086,7.11
2024,1,"VOLKSWAGEN",9384,6.61
2024,1,"PEUGEOT",8265,5.82
2024,1,"JEEP",7281,5.13
2024,1,"CITROEN",6527,4.6
2024,1,"AUDI",6515,4.59
2024,1,"BMW",6239,4.4
2024,1,"FORD",6204,4.37
2024,1,"RENAULT",5844,4.12
2024,1,"OPEL",4852,3.42
2024,1,"HYUNDAI",4040,2.85
2024,1,"NISSAN",3972,2.8
2024,1,"LANCIA",3911,2.76
2024,1,"KIA",3721,2.62
2024,1,"SUZUKI",3374,2.38
2024,1,"MERCEDES",2985,2.1
2024,1,"SKODA",2877,2.03
2024,1,"MG",2838,2
2024,1,"DR MOTOR",2440,1.72
2024,1,"ALFA ROMEO",1933,1.36
2024,1,"MAZDA",1682,1.18
2024,1,"VOLVO",1660,1.17
2024,1,"MINI",1273,0.9
2024,1,"LAND ROVER",1087,0.77
2024,1,"SEAT",1051,0.74
2024,1,"CUPRA",1021,0.72
2024,1,"PORSCHE",762,0.54
2024,1,"HONDA",656,0.46
2024,1,"DS",515,0.36
2024,1,"EVO",478,0.34
2024,1,"LEXUS",407,0.29
2024,1,"TESLA",404,0.28
2024,1,"SMART",257,0.18
2024,1,"MASERATI",232,0.16
2024,1,"JAGUAR",138,0.1
2024,1,"SUBARU",133,0.09
2024,1,"MITSUBISHI",104,0.07
2024,1,"FERRARI",69,0.05
2024,1,"LINK & CO",58,0.04
2024,1,"SSANGYONG",40,0.03
2024,1,"MAHINDRA",36,0.03
2024,1,"LAMBORGHINI",36,0.03
2024,1,"LOTUS",27,0.02
2024,1,"ASTON MARTIN",12,0.01
2024,1,"POLESTAR",2,0
2024,1,"GREAT WALL",0,0
2024,1,"ALTRE",306,0.22
2024,1,"TOTALE MERCATO",141946,100
2024,2,"FIAT",17580,11.95
2024,2,"TOYOTA",10889,7.4
2024,2,"DACIA",8974,6.1
2024,2,"VOLKSWAGEN",9860,6.7
2024,2,"PEUGEOT",7708,5.24
2024,2,"JEEP",6497,4.42
2024,2,"RENAULT",7408,5.04
2024,2,"CITROEN",6463,4.39
2024,2,"AUDI",6406,4.36
2024,2,"FORD",6465,4.4
2024,2,"BMW",6065,4.12
2024,2,"HYUNDAI",5052,3.43
2024,2,"OPEL",4107,2.79
2024,2,"LANCIA",4152,2.82
2024,2,"KIA",3965,2.7
2024,2,"NISSAN",3694,2.51
2024,2,"SUZUKI",4163,2.83
2024,2,"MERCEDES",3415,2.32
2024,2,"SKODA",3187,2.17
2024,2,"MG",3117,2.12
2024,2,"ALFA ROMEO",1889,1.28
2024,2,"DR MOTOR",1083,0.74
2024,2,"VOLVO",1705,1.16
2024,2,"MAZDA",1196,0.81
2024,2,"SEAT",1816,1.23
2024,2,"CUPRA",1823,1.24
2024,2,"MINI",1116,0.76
2024,2,"TESLA",1851,1.26
2024,2,"LAND ROVER",692,0.47
2024,2,"PORSCHE",795,0.54
2024,2,"HONDA",663,0.45
2024,2,"EVO",626,0.43
2024,2,"DS",434,0.3
2024,2,"LEXUS",398,0.27
2024,2,"SMART",210,0.14
2024,2,"MASERATI",221,0.15
2024,2,"SPORTEQUIPE",342,0.23
2024,2,"MITSUBISHI",222,0.15
2024,2,"JAGUAR",118,0.08
2024,2,"SUBARU",119,0.08
2024,2,"EMC",105,0.07
2024,2,"FERRARI",80,0.05
2024,2,"LINK & CO",87,0.06
2024,2,"SSANGYONG",49,0.03
2024,2,"LAMBORGHINI",36,0.02
2024,2,"MAHINDRA",21,0.01
2024,2,"LOTUS",23,0.02
2024,2,"ASTON MARTIN",9,0.01
2024,2,"POLESTAR",9,0.01
2024,2,"ALTRE",189,0.13
2024,2,"TOTALE MERCATO",147094,100
2024,3,"FIAT",17012,10.5
2024,3,"TOYOTA",12945,7.99
2024,3,"VOLKSWAGEN",13352,8.24
2024,3,"DACIA",8520,5.26
2024,3,"PEUGEOT",8358,5.16
2024,3,"RENAULT",7685,4.74
2024,3,"JEEP",7061,4.36
2024,3,"FORD",7433,4.59
2024,3,"CITROEN",6856,4.23
2024,3,"AUDI",6249,3.86
2024,3,"BMW",6468,3.99
2024,3,"HYUNDAI",4657,2.87
2024,3,"OPEL",4690,2.89
2024,3,"LANCIA",4845,2.99
2024,3,"NISSAN",5240,3.23
2024,3,"MERCEDES",6027,3.72
2024,3,"KIA",4501,2.78
2024,3,"SUZUKI",3387,2.09
2024,3,"MG",3969,2.45
2024,3,"SKODA",3677,2.27
2024,3,"ALFA ROMEO",2701,1.67
2024,3,"VOLVO",2447,1.51
2024,3,"CUPRA",1643,1.01
2024,3,"MAZDA",1426,0.88
2024,3,"DR MOTOR",649,0.4
2024,3,"SEAT",1034,0.64
2024,3,"MINI",1334,0.82
2024,3,"TESLA",1465,0.9
2024,3,"PORSCHE",1049,0.65
2024,3,"LAND ROVER",781,0.48
2024,3,"HONDA",761,0.47
2024,3,"DS",733,0.45
2024,3,"EVO",476,0.29
2024,3,"LEXUS",443,0.27
2024,3,"SMART",414,0.26
2024,3,"MASERATI",349,0.22
2024,3,"MITSUBISHI",433,0.27
2024,3,"SPORTEQUIPE",57,0.04
2024,3,"SUBARU",150,0.09
2024,3,"JAGUAR",137,0.08
2024,3,"EMC",85,0.05
2024,3,"FERRARI",76,0.05
2024,3,"LYNK & CO",134,0.08
2024,3,"BYD",70,0.04
2024,3,"LAMBORGHINI",59,0.04
2024,3,"SSANGYONG",41,0.03
2024,3,"MAHINDRA",26,0.02
2024,3,"LOTUS",32,0.02
2024,3,"POLESTAR",26,0.02
